"ServerName","DriveName","DiskSize","UsedSpace","FreeSpace","DataSize"
"RI-DT-008","C:","118.22","86.84","31.38",""
"RI-DT-008","D:","0.1","0.04","0.06",""
"RI-DT-008","F:","465.66","255.14","210.52",""
"RI-DT-008","","","","","57.57"
