"ServerName","DriveName","DiskSize","FreeSpace","VMName","State","SnapshotName","SnapshotTYpe"
,,,,"PAL-FS-001","Running",,
"PAL-HVS-002",,,,,,"Rolling Checkpoint - cf937fa8-1d71-49c5-ba98-bdf3e3bbed0b","Standard"
"PAL-HVS-002",,,,,,"Rolling Checkpoint - a856a941-9961-4749-8c60-1053aeed9d57","Standard"
"PAL-HVS-002",,,,,,"Rolling Checkpoint - 4a507a52-0039-4293-a7df-a05207e66546","Standard"
,,,,"PAL-FS-002","Running",,
,,,,"PAL-HDC-003","Running",,
"PAL-HVS-002",,,,,,"Rolling Checkpoint - 5dfc88cd-f88b-42cb-8fbb-c4fba6ae58ef","Standard"
"PAL-HVS-002",,,,,,"Rolling Checkpoint - 88506224-61da-4d8c-afc3-53a617cd13de","Standard"
"PAL-HVS-002",,,,,,"Rolling Checkpoint - 6d8fd0f7-b37f-428f-bf93-dd89f25d34e9","Standard"
,,,,"PAL-RDS-001","Running",,
"PAL-HVS-002",,,,,,"Rolling Checkpoint - b5946c3e-2bd4-467e-a2ba-1aa0e001a29a","Standard"
"PAL-HVS-002",,,,,,"Rolling Checkpoint - 347beead-fbc0-4bf5-89b7-76c16ab7b93e","Standard"
"PAL-HVS-002",,,,,,"Rolling Checkpoint - 94d94c79-7e2c-4259-840f-c9eb5b34f76a","Standard"
,,,,"PAL-TSE-001","Running",,
"PAL-HVS-002",,,,,,"Rolling Checkpoint - ace01dbe-78dd-41f5-adbf-087af4a4627c","Standard"
"PTA-HVS-000","C:","1674.52","1658.06",,,,
"PTA-HVS-000","","0","0",,,,
"PTA-HVS-001","C:","2234.4","2196.3",,,,
"PTA-HVS-001","D:","6704.98","3581.68",,,,
,,,,"PTA-APP-002","Running",,
"PTA-HVS-001",,,,,,"PTA-APP-002 - (11/14/2023 - 10:34:02 AM)","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 8eb76c0a-6d33-48a8-9e11-6cb52440bfdd","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 38d313ee-8574-4108-be58-ba9cc66e2e50","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 6c2660be-5c72-42d2-8d10-99f9df7f3916","Standard"
,,,,"PTA-APP-003","Running",,
"PTA-HVS-001",,,,,,"PTA-APP-003 - (11/14/2023 - 10:34:02 AM)","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - e01ef9c6-ed58-49e3-98ee-ab75d4fd22b8","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 3d6b497e-96f1-4979-814e-b3ad173b02c7","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - c3f9255e-03ce-4747-b344-a6e3308e9eb4","Standard"
,,,,"PTA-FS-001","Running",,
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 735b1897-14d0-41c7-bb06-957b5c5db3ec","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 437f062e-0821-4f55-be6b-443e65776b96","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - d1789400-1bda-4133-aa19-a9953141ca7a","Standard"
,,,,"PTA-HDC-001","Running",,
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 590ec9f0-09a5-4028-b420-9aa5240f4de3","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 12521f3a-60eb-40b3-83be-8bfe51966584","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - ca3b086f-eeae-4233-81f3-955dc9536901","Standard"
,,,,"PTA-SRV-001","Off",,
,,,,"PTA-TestTSE-001","Off",,
,,,,"PTA-TSE-001","Running",,
"PTA-HVS-001",,,,,,"Rolling Checkpoint - d3bab233-b5a4-47f0-b0d9-589889e4f1f4","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - fee65ed9-688b-418a-a58a-1094b2a4a435","Standard"
"PTA-HVS-001",,,,,,"Rolling Checkpoint - 2a343d01-615b-468e-aa9d-54fcc0831018","Standard"
"REPLICA-SV01","","0","0",,,,
"REPLICA-SV01","","0","0",,,,
"RI-HVS-001","C:","278.53","172.27",,,,
"RI-HVS-001","D:","3908.5","208.21",,,,
,,,,"EN-BACKUP-116","Off",,
,,,,"IT-ASSISTANT","Off",,
,,,,"RI-APS-001","Running",,
,,,,"RI-BACKUP-010","Running",,
,,,,"RI-DEV-001","Off",,
,,,,"RI-EXCH-001","Off",,
,,,,"RI-EXCH-002","Running",,
"RI-HVS-001",,,,,,"RI-EXCH-002 - (2023-03-24 - 9:53:44 AM)-BeforeUpdates","Standard"
,,,,"RI-FS-001","Running",,
"RI-HVS-001",,,,,,"Rolling Checkpoint - d54f6fc0-6ab9-4558-afa8-652f1ba879db","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - 10eb1518-9978-4897-aa7a-37c1a453f1b8","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - d4bd5efa-4d86-407f-b6df-07fa190ea94d","Standard"
,,,,"RI-FTP-001","Off",,
,,,,"RI-HDC-001","Running",,
"RI-HVS-001",,,,,,"Rolling Checkpoint - 14b01f30-cdf9-4c24-a9b3-3c9b5e471808","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - a4d9a87d-59e2-4d5a-a53b-33732b5e41b7","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - bef39973-098e-418f-bdc7-b89b7a4159d8","Standard"
,,,,"RI-HM-001","Running",,
,,,,"RI-MDT-003","Running",,
,,,,"RI-PIH-001","Running",,
,,,,"RI-PRXY-001","Running",,
"RI-HVS-001",,,,,,"RI-PRXY-001 - (2022-08-10 - 11:01:00 PM)","Standard"
,,,,"RI-RDG-001","Running",,
"RI-HVS-001",,,,,,"Rolling Checkpoint - ac04aabd-1808-4a08-8672-7c298fdb219b","Standard"
,,,,"RI-SD-001","Running",,
"RI-HVS-001",,,,,,"Rolling Checkpoint - 335ceb87-bdf5-40c7-af3e-d7b790ee6824","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - 0b05d67b-f238-40f4-ad14-02f1a7a3ca1b","Standard"
,,,,"RI-SQL-001","Running",,
,,,,"RI-TSE-001","Running",,
"RI-HVS-001",,,,,,"Rolling Checkpoint - 1781a67a-1b30-442a-bf33-259fe18352bd","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - 5b52e1dd-ecbe-4e2c-b242-f16ffa020e8d","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - 93759837-9623-474d-b085-0f6e1cc4dad8","Standard"
,,,,"RI-WIKI-001","Running",,
"RI-HVS-001",,,,,,"Rolling Checkpoint - 22cd8b94-4b8c-452d-819e-6c21c35b7cb2","Standard"
"RI-HVS-001",,,,,,"Rolling Checkpoint - 2f4c2b83-4669-4bbc-93ad-eca58d09b19c","Standard"
,,,,"RI-WSUS-002","Running",,
"RI-HVS-002","","0","0",,,,
"RI-HVS-002","","0","0",,,,
"RI-HVS-003","","0","0",,,,
"RI-HVS-003","","0","0",,,,
"RI-HVS-004","","0","0",,,,
"RI-HVS-004","","0","0",,,,
"RI-HVS-005","","0","0",,,,
"RI-HVS-005","","0","0",,,,
"RI-HVS-006","","0","0",,,,
"RI-HVS-006","","0","0",,,,
"RI-HVS-008","","0","0",,,,
"RI-HVS-008","","0","0",,,,
"RI-HVS-009","C:","135.34","121.49",,,,
"RI-HVS-009","D:","1116.75","268.13",,,,
,,,,"ODC-TSE-001","Running",,
"RI-HVS-010","C:","99.45","90.33",,,,
"RI-HVS-010","D:","1762","942.19",,,,
,,,,"RI-FS-002","Running",,
"RI-HVS-010",,,,,,"Rolling Checkpoint - 37432706-83fd-4354-9333-a988f0f14a59","Standard"
"RI-HVS-010",,,,,,"Rolling Checkpoint - 67e2fd00-0d6b-4e33-a90b-e278927e8ca1","Standard"
"RI-HVS-010",,,,,,"Rolling Checkpoint - 3c26f024-5680-43f4-9993-d9920152ec76","Standard"
"RI-HVS-011","C:","465.42","432.7",,,,
"RI-HVS-011","","0","0",,,,
,,,,"RI-BACKUP-006","Running",,
"RI-HVS-012","C:","465.16","371.68",,,,
"RI-HVS-012","","0","0",,,,
,,,,"RI-BACKUP-007","Running",,
,,,,"RI-BACKUP-008","Running",,
"RI-HVS-013","C:","465.16","322.87",,,,
"RI-HVS-013","D:","465.76","390.65",,,,
,,,,"RI-BACKUP-009","Running",,
,,,,"RI-BACKUP-011","Running",,
,,,,"RI-HDC-003","Running",,
,,,,"RI-HDC-003-copy","Off",,
"RI-HVS-014","C:","465.16","381.6",,,,
"RI-HVS-014","","0","0",,,,
,,,,"ACP-HDC-002","Running",,
,,,,"RI-HDC-004","Running",,
,,,,"RI-HM-003","Running",,
"RI-HVS-901","C:","135.59","126.18",,,,
"RI-HVS-901","D:","2233.5","91.86",,,,
,,,,"ACAWT-HDC-002","Off",,
"RI-HVS-901",,,,,,"ACAWT-HDC-002 - (11/15/2023 - 12:54:31 PM)","Standard"
,,,,"ACAWT-HDC-003","Off",,
"RI-HVS-901",,,,,,"ACAWT-HDC-003 - (11/15/2023 - 12:54:31 PM)","Standard"
,,,,"ARCC-EXCH-001-X","Running",,
"RI-HVS-901",,,,,,"Base State","Standard"
"RI-HVS-901",,,,,,"Mounted Database","Standard"
,,,,"ARCC-HDC-004","Off",,
"RI-HVS-901",,,,,,"ARCC-HDC-004 - (11/15/2023 - 12:54:31 PM)","Standard"
,,,,"Brain","Running",,
"RI-HVS-901",,,,,,"Rolling Checkpoint - 7bf0b9a7-29a4-4497-a8fe-9cd1bbd2fd2e","Standard"
"RI-HVS-901",,,,,,"Rolling Checkpoint - 87270835-7dc8-4504-b60e-9cdb6f7661cd","Standard"
,,,,"miAlert","Off",,
,,,,"miAlertPBX","Off",,
,,,,"RI-AADC-001","Running",,
,,,,"RI-APP-003","Running",,
,,,,"RI-CA-001","Running",,
"RI-HVS-902","","0","0",,,,
"RI-HVS-902","","0","0",,,,
"RI-PATEST-001","C:","135.5","113.82",,,,
"RI-PATEST-001","D:","2791.86","1970.32",,,,
,,,,"ABC-HDC-001","Off",,
,,,,"GDA-FS-002","Off",,
,,,,"GDA-HDC-001","Off",,
,,,,"GDA-RDS-001","Off",,
"RI-PATEST-001",,,,,,"GDA-RDS-001 - (2/15/2023 - 5:42:15 PM)-BeforeAcctEdgeDeRegistration","Standard"
,,,,"GDA-TSE-001","Off",,
"RI-PATEST-001",,,,,,"GDA-TSE-001 AccountEdgeTesting- (3/28/2023 - 11:19:55 AM)","Standard"
,,,,"MW-APP-001","Running",,
,,,,"MW-FS-001","Running",,
,,,,"MW-HDC-001","Running",,
,,,,"MW-SQL-001","Running",,
,,,,"MW-TSE-001","Running",,
"RMC-HVS-001","C:","278.27","142.13",,,,
"RMC-HVS-001","D:","4468.87","4436.11",,,,
,,,,"RMC-HDC-001C","Off",,
"RMC-HVS-002","C:","1116.62","974.14",,,,
"RMC-HVS-002","D:","6704.98","2489.7",,,,
,,,,"RMC-APP-001","Running",,
"RMC-HVS-002",,,,,,"Rolling Checkpoint - 2f340eab-76a3-4dbb-9027-f8157716f262","Standard"
"RMC-HVS-002",,,,,,"Rolling Checkpoint - 40a6640c-70d4-4eb9-bea8-5cdb8be19976","Standard"
"RMC-HVS-002",,,,,,"Rolling Checkpoint - 39b5a690-f487-4b7d-adbc-aa94a5dfb12f","Standard"
,,,,"RMC-FS-001","Running",,
"RMC-HVS-002",,,,,,"Rolling Checkpoint - 1a75b0dc-0e13-4b33-a598-b65b6eac526d","Standard"
"RMC-HVS-002",,,,,,"Rolling Checkpoint - 2aa871d8-a29f-41b3-90b7-f145f760c3ce","Standard"
,,,,"RMC-HDC-001C","Running",,
,,,,"RMC-VID-001","Running",,
"RMC-HVS-002",,,,,,"Rolling Checkpoint - bbfe008c-bc59-494c-886f-2eb758b6dcca","Standard"
"RMC-HVS-002",,,,,,"Rolling Checkpoint - ccfd6937-bff7-414d-a45c-24194002abdd","Standard"
,,,,"RMC-VM-001","Off",,
"SHEP-HVS-001","C:","930.48","712.99",,,,
"SHEP-HVS-001","D:","7449.87","6259",,,,
,,,,"SHEP-APP-012","Running",,
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - f5646194-dd8e-4906-89aa-b60856540950","Standard"
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - 71b511ba-be69-496c-9307-c3f4180b36d5","Standard"
,,,,"SHEP-APP-013","Running",,
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - 72364126-bbaf-4ce3-a875-1b0e76d5558b","Standard"
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - e878c3af-2105-49e1-872d-006a7fd9095a","Standard"
,,,,"SHEP-APP-017","Running",,
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - abe6c3c2-49bd-4208-bc6f-2bf318ec5906","Standard"
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - 611bce6d-e0b2-449f-935b-056221053c0b","Standard"
,,,,"SHEP-HDC-001","Running",,
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - 73c33242-8476-4e35-9b13-f5c626a8822f","Standard"
"SHEP-HVS-001",,,,,,"Rolling Checkpoint - af5587aa-607e-4b10-957b-1ac0b07696b0","Standard"
"SHEP-HVS-002","","0","0",,,,
"SHEP-HVS-002","","0","0",,,,
"SHEP-HVS-003","C:","135.59","115.77",,,,
"SHEP-HVS-003","D:","1116.75","1029.54",,,,
"SHEP-HVS-005","C:","930.94","919.02",,,,
"SHEP-HVS-005","D:","5588.85","5588.54",,,,
"SHEP-HVS-006","C:","1116.7","863.74",,,,
"SHEP-HVS-006","D:","6704.87","1239.8",,,,
,,,,"SHEP-APP-015","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 764bf39d-25d9-4dd4-8a34-9a1f5c943550","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 1e4164f0-6e46-4679-9434-8ffefd075033","Standard"
,,,,"SHEP-APP-016","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - f8bb8a16-6b25-41b8-adbb-7127c376532d","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 68bf0a20-20cc-45c6-a82e-72bafc2c8207","Standard"
,,,,"SHEP-APP-020","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 451afa67-23e3-48ef-af26-4d177a2de159","Standard"
,,,,"SHEP-FS-001","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 05f4c936-180a-4fad-b0c6-ff1b2eff749d","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - a195fec9-1008-49c2-b54e-e0d8074f70a1","Standard"
,,,,"SHEP-HDC-002","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - ed7d51c6-d0a5-4151-a034-d00b4fcfaba0","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 7630ba87-d891-4060-9dcd-459238b10ac4","Standard"
,,,,"SHEP-RDG-001","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 8666855b-ca2e-40bf-b813-7d0cbc31f95f","Standard"
,,,,"SHEP-RDG-002","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 0d9f21ad-a1fe-4f18-b995-4ffb099a7283","Standard"
,,,,"SHEP-SQL-001","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - cca20570-c3b9-4759-835f-52efa9521718","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - cdfe1d56-d207-4784-bea6-c851691fa62b","Standard"
,,,,"SHEP-TSE-003","Running",,
,,,,"SHEP-TSE-005","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 66d29187-0263-4941-acb7-617943a80047","Standard"
,,,,"SHEP-TSE-007","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - a977921f-ad32-4a87-b1df-819ea7a6b1cf","Standard"
,,,,"SHEP-TSE-008","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - b722bd2a-af8f-4fc3-824f-cfb4fcd66cc4","Standard"
"SHEP-HVS-007","C:","1116.65","1057.41",,,,
"SHEP-HVS-007","D:","8939.87","3786.31",,,,
,,,,"SHEP-APP-018","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - b5b9a739-c5f8-4e00-9868-ffb84354a540","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 95fcc3be-b096-491d-858c-dd4e3673c1f8","Standard"
,,,,"SHEP-APP-019","Running",,
"SHEP-HVS-007",,,,,,"SHEP-APP-019 - (11/6/2023 - 8:00:36 AM)","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 878dddbd-1209-4786-821f-8ca931798a70","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 86ba3a55-4779-4041-a45b-e0cbc148d22e","Standard"
,,,,"SHEP-EXCH-001","Running",,
"SHEP-HVS-007",,,,,,"SHEP-EXCH-001 - (11/30/2023 - 10:17:28 AM)","Standard"
"SHEP-HVS-007",,,,,,"SHEP-EXCH-001 - (12/1/2023 - 8:34:48 AM)","Standard"
,,,,"SHEP-MEM-001","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - b91b9a14-f3da-4bf9-8950-6f173d8fa048","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 8f9530e8-1bda-4267-9f90-a7e133d1cde4","Standard"
,,,,"SHEP-PRXY-001","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - e30acffb-3e6f-4c99-a58a-15df1a116c22","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 9efe3907-f9f6-49b9-b30e-ae289ad58c1f","Standard"
,,,,"SHEP-SP-001","Running",,
,,,,"SHEP-SP-003","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 4beddbb7-c0d2-4e35-a78d-ae1b44553e94","Standard"
,,,,"SHEP-TSE-004","Running",,
,,,,"SHEP-TSE-006","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 0fde8b45-c4e8-49ba-9d91-e5c627879a0d","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - e1f0f75c-a7d1-4f48-a346-122714d39957","Standard"
,,,,"SHEP-WSUS-001","Running",,
"SHEP-HVS-008","","0","0",,,,
"SHEP-HVS-008","","0","0",,,,
"SHEP-HVS-009","C:","1116.65","1082.64",,,,
"SHEP-HVS-009","D:","2234.48","1506.63",,,,
,,,,"SHEP-APP-001","Running",,
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 73284bcf-33e9-4591-a649-29040da80ca4","Standard"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 36908d97-d2d8-4d0a-8604-34fef9ce8951","Standard"
,,,,"SHEP-HDC-004","Running",,
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - c80707ec-c36f-455c-a500-b8a03dbf0be5","Standard"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - fda7250e-f92c-4bbf-95b7-ddaf289d216d","Standard"
,,,,"SHEP-MiAlert-001","Running",,
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 573b1da3-241d-42a6-8a4d-8b349e17f4e2","Standard"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - ac50d611-20c7-498c-85a0-a1cc617c926e","Standard"
,,,,"SHEP-miAlertPBX-001","Running",,
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 98f50813-6f0b-4e03-a2c4-39fd1ee7165a","Standard"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 5c98777e-7308-49a3-b9a9-492d340757f8","Standard"
"TOO-HVS-002","C:","1116.65","1095.41",,,,
"TOO-HVS-002","D:","2234.48","1261.71",,,,
,,,,"TOO -APP-001","Running",,
"TOO-HVS-002",,,,,,"TOO -APP-001 - (12/1/2023 - 11:13:44 AM)","Standard"
,,,,"TOO-RDCB-001","Running",,
"TOO-HVS-002",,,,,,"Rolling Checkpoint - 688fab9b-e9da-47dc-81bd-2817626a678c","Standard"
"TOO-HVS-002",,,,,,"Rolling Checkpoint - 63bdef51-40ee-4bd1-ae74-740cd88c180f","Standard"
,,,,"TOO-SRV-002","Running",,
"TOO-HVS-002",,,,,,"Rolling Checkpoint - 9610d11b-989e-4665-8db9-2da08de53137","Standard"
"TOO-HVS-002",,,,,,"Rolling Checkpoint - 74c95309-8659-4569-ab9b-ee7274028aa6","Standard"
,,,,"TOO-TSE-001","Running",,
"TOO-HVS-002",,,,,,"Rolling Checkpoint - 3dc6b670-8c85-4e79-bc04-57eb26c17d28","Standard"
"TOO-HVS-002",,,,,,"Rolling Checkpoint - 8baa1fb0-5ebb-4dc3-87c6-b2f4864d3d7d","Standard"
"WPC-HVS-001","C:","930.45","729.53",,,,
"WPC-HVS-001","D:","1861.87","1179.47",,,,
,,,,"WPC-FS-001","Running",,
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 5fb0b41d-5dd4-4e0e-ab34-1b06bf67eb31","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 431e0edf-a3df-4484-b847-f2fb9b9779d2","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 7e9ff595-886e-4e3d-8a12-e42573253531","Standard"
,,,,"WPC-HDC-001","Running",,
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 02790432-8f6b-42ca-8714-6f61d0e57bc4","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 4597feb0-c62e-4342-95a6-36e6adc07d8f","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - dd0e06cc-4d02-4de6-801f-de9916142753","Standard"
