"ServerName","DriveName","DiskSize","FreeSpace","VMName","State","SnapshotName","SnapshotTYpe"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - cdaeb261-a665-486c-b260-e14eec28ff4f","Standard"
,,,,"SHEP-MiAlert-001","Running",,
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 35086c1b-7e4e-4dee-8dd2-56fd535bcc4e","Standard"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 1884091f-178e-45c9-9010-c3f022c757c3","Standard"
,,,,"SHEP-miAlertPBX-001","Running",,
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 4221d7e3-b176-4799-8aef-efed7bc036ac","Standard"
"SHEP-HVS-009",,,,,,"Rolling Checkpoint - 18da420f-e80b-4a10-8631-5b3a87bd07ad","Standard"
"TOO-HVS-002","C:","1116.65","1095.33",,,,
"TOO-HVS-002","D:","2234.48","1200.59",,,,
,,,,"TOO -APP-001","Running",,
"TOO-HVS-002",,,,,,"TOO -APP-001 - (10/24/2023 - 2:30:11 PM)","Standard"
,,,,"TOO-RDCB-001","Running",,
"TOO-HVS-002",,,,,,"TOO-RDCB-001 - (10/24/2023 - 2:03:23 PM)","Standard"
,,,,"TOO-SRV-002","Running",,
"TOO-HVS-002",,,,,,"TOO-SRV-002 - (11/20/2023 - 3:49:59 PM)","Standard"
"TOO-HVS-002",,,,,,"Rolling Checkpoint - fc7ad989-156e-45c6-9a91-238f9472678e","Standard"
,,,,"TOO-TSE-001","Running",,
"TOO-HVS-002",,,,,,"TOO-TSE-001 - Before Sage Update(11/20/2023 - 2:58:11 PM)","Standard"
"TOO-HVS-002",,,,,,"Rolling Checkpoint - bdaa450e-cb95-46db-807e-598696e835ee","Standard"
"WPC-HVS-001","C:","930.45","729.54",,,,
"WPC-HVS-001","D:","1861.87","1181.16",,,,
,,,,"WPC-FS-001","Running",,
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 2b09a682-7a9e-4dac-80e7-999fb32bf82c","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 6f3143a9-258e-4664-8487-1f11dbd343c7","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - ed7dcef4-4998-454e-b933-9f38d53c282b","Standard"
,,,,"WPC-HDC-001","Running",,
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 1310899b-a462-4972-85ff-578b34609f48","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 29546815-80a9-49fc-8de0-c77e65236e03","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 6481d82c-40a5-4172-b964-cccfcd697f38","Standard"
