2021/11/04 11:38:16 [1692] opening tcp connection to 10.0.7.81 port 873
2021/11/04 11:38:16 [1692] building file list
2021/11/04 11:38:17 [1692] <f+++++++++            1836  2021/02/03-11:41:09 send       Scripts/Powershell/WB_SHEP-FS-001.ps1
2021/11/04 11:38:17 [1692] <f+++++++++            1745  2020/04/24-16:58:44 send       Scripts/Powershell/Windows Server Backup.ps1
2021/11/04 11:38:17 [1692] <f+++++++++            2170  2020/04/23-15:39:23 send       Scripts/Powershell/Windows Server Backup_OLD.ps1
2021/11/04 11:38:17 [1692] <f+++++++++             322  2018/07/25-17:01:15 send       Scripts/Powershell/check free space.txt
2021/11/04 11:38:17 [1692] <f+++++++++             565  2018/08/01-16:56:12 send       Scripts/Powershell/datecheck.cmd
2021/11/04 11:38:17 [1692] <f+++++++++             332  2019/01/15-17:01:15 send       Scripts/Powershell/pstlist.csv
2021/11/04 11:38:17 [1692] <f+++++++++             242  2018/07/05-16:27:36 send       Scripts/Powershell/pstlist.txt
2021/11/04 11:38:17 [1692] cd+++++++++               0  2021/10/21-16:29:31 send       Scripts/Powershell/.git/
2021/11/04 11:38:17 [1692] <f+++++++++              10  2021/10/21-16:29:31 send       Scripts/Powershell/.git/COMMIT_EDITMSG
2021/11/04 11:38:17 [1692] <f+++++++++             235  2021/11/04-11:18:09 send       Scripts/Powershell/.git/FETCH_HEAD
2021/11/04 11:38:17 [1692] <f+++++++++              30  2019/01/10-15:20:12 send       Scripts/Powershell/.git/HEAD
2021/11/04 11:38:17 [1692] <f+++++++++              41  2018/07/12-11:19:54 send       Scripts/Powershell/.git/ORIG_HEAD
2021/11/04 11:38:17 [1692] <f+++++++++             320  2019/01/10-15:20:12 send       Scripts/Powershell/.git/config
2021/11/04 11:38:17 [1692] <f+++++++++              73  2018/07/04-09:47:57 send       Scripts/Powershell/.git/description
2021/11/04 11:38:17 [1692] <f+++++++++          144189  2021/10/21-16:29:31 send       Scripts/Powershell/.git/index
2021/11/04 11:38:17 [1692] cd+++++++++               0  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/
2021/11/04 11:38:17 [1692] <f+++++++++             478  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/applypatch-msg.sample
2021/11/04 11:38:17 [1692] <f+++++++++             896  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/commit-msg.sample
2021/11/04 11:38:17 [1692] <f+++++++++            3327  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/fsmonitor-watchman.sample
2021/11/04 11:38:17 [1692] <f+++++++++             189  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/post-update.sample
2021/11/04 11:38:17 [1692] <f+++++++++             424  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/pre-applypatch.sample
2021/11/04 11:38:17 [1692] <f+++++++++            1642  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/pre-commit.sample
2021/11/04 11:38:17 [1692] <f+++++++++            1348  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/pre-push.sample
2021/11/04 11:38:17 [1692] <f+++++++++            4898  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/pre-rebase.sample
